"","when","temperature","wind_speed","wind_dir","rel_humidity","pressure","solar_radiation","rainfall"
"36070",2015-09-08 11:30:00,31.68,1.164,277.8,57.5,984,749.8,0
"36071",2015-09-08 11:40:00,31.84,1.548,268.1,57.8,984,753.6,0
"36072",2015-09-08 11:50:00,31.8,1.415,233.3,56.63,984,769.1,0
"36073",2015-09-08 12:00:00,31.67,1.798,238.3,56.4,984,765.2,0
"36074",2015-09-08 12:10:00,31.73,1.505,278.8,56.55,984,763.5,0
"36075",2015-09-08 12:20:00,32.02,1.254,255.8,56.13,984,755.6,0
"36076",2015-09-08 12:30:00,32.09,1.785,237.7,54.36,984,751.3,0
"36077",2015-09-08 12:40:00,32,1.28,244.5,54.03,984,719.5,0
"36078",2015-09-08 12:50:00,32.29,1.632,269.5,53.85,984,692,0
"36079",2015-09-08 13:00:00,32.31,1.777,263.6,53.39,984,804,0
"36080",2015-09-08 13:10:00,32.08,1.365,250.4,53.47,984,474.8,0
"36081",2015-09-08 13:20:00,31.84,1.319,268.9,54.68,984,647,0
"36082",2015-09-08 13:30:00,32.38,1.238,255.1,53.62,983,733,0
"36083",2015-09-08 13:40:00,32.67,1.311,240.7,53.12,983,691.7,0
"36084",2015-09-08 13:50:00,32.75,1.48,272.9,52.48,983,651.9,0
"36085",2015-09-08 14:00:00,32.66,1.203,238.1,51.44,983,640.8,0
"36086",2015-09-08 14:10:00,32.53,1.387,270.4,51.59,983,615.3,0
"36087",2015-09-08 14:20:00,32.76,1.11,252.5,51.89,983,614.7,0
"36088",2015-09-08 14:30:00,32.63,1.445,235.8,51.83,983,595.6,0
"36089",2015-09-08 14:40:00,32.69,0.854,230.1,52.27,983,573.2,0
"36090",2015-09-08 14:50:00,33.08,0.999,237.9,52.03,983,507.1,0
"36091",2015-09-08 15:00:00,32.58,0.647,256.5,52.77,983,343.4,0
"36092",2015-09-08 15:10:00,32.17,1.318,236.3,53.42,983,473.3,0
"36093",2015-09-08 15:20:00,32.37,1.414,234.5,52.48,983,480,0
"36094",2015-09-08 15:30:00,32.41,0.898,240.8,52.22,982,439.1,0
"36095",2015-09-08 15:40:00,32.45,0.95,208.8,51.93,982,401.2,0
"36096",2015-09-08 15:50:00,32.14,1.143,222.1,51.61,982,297,0
"36097",2015-09-08 16:00:00,31.51,1.243,215.7,52.99,982,222.7,0
"36098",2015-09-08 16:10:00,30.81,1.054,243.9,55.2,983,161.1,0
"36099",2015-09-08 16:20:00,30.14,0.91,264.8,56.19,983,125.7,0
"36100",2015-09-08 16:30:00,29.7,0.727,243.2,57.32,983,116.2,0
"36101",2015-09-08 16:40:00,29.68,0.833,270.5,57.76,983,195.4,0
"36102",2015-09-08 16:50:00,30.26,0.584,259,58.85,983,229.2,0
"36103",2015-09-08 17:00:00,30.46,0.315,249.3,60.4,982,180.2,0
"36104",2015-09-08 17:10:00,30.46,0.426,250.7,60.27,982,140.6,0
"36105",2015-09-08 17:20:00,30.15,0.827,290.2,60.26,982,106.7,0
"36106",2015-09-08 17:30:00,29.3,0.697,313.6,65.29,982,67.96,0
"36107",2015-09-08 17:40:00,28.39,1.033,295.3,64.87,982,49.13,0
"36108",2015-09-08 17:50:00,28.05,1.065,280.6,62.3,982,31.51,0
"36109",2015-09-08 18:00:00,27.8,1.061,275.4,62.79,982,12.41,0
"36110",2015-09-08 18:10:00,27.36,1.063,288.1,63.98,982,2.706,0
"36111",2015-09-08 18:20:00,26.76,0.896,281.6,65.38,982,0,0
"36112",2015-09-08 18:30:00,26.74,1.19,279,65.15,982,0,0
"36113",2015-09-08 18:40:00,26.73,1.46,279.6,64.76,982,0,0
"36114",2015-09-08 18:50:00,26.75,1.386,279.1,65.85,983,0,0
"36115",2015-09-08 19:00:00,26.87,1.401,259.6,65.41,983,0,0
"36116",2015-09-08 19:10:00,27.1,1.656,246.3,65.22,983,0,0
"36117",2015-09-08 19:20:00,27.24,1.617,237.9,64.47,983,0,0
"36118",2015-09-08 19:30:00,27.26,1.214,241.6,64.01,983,0,0
"36119",2015-09-08 19:40:00,26.94,1.303,233.4,64.66,983,0,0
"36120",2015-09-08 19:50:00,26.69,0.991,154.6,65.14,983,0,0
"36121",2015-09-08 20:00:00,26.51,0.854,215.6,64.86,983,0,0
"36122",2015-09-08 20:10:00,26.82,1.391,235.6,64.32,983,0,0
"36123",2015-09-08 20:20:00,26.73,1.351,241.1,64.4,983,0,0
"36124",2015-09-08 20:30:00,26.68,1.312,253.7,64.27,983,0,0
"36125",2015-09-08 20:40:00,26.31,1.007,241.1,64.69,983,0,0
"36126",2015-09-08 20:50:00,26.32,1.065,187.4,64.62,983,0,0
"36127",2015-09-08 21:00:00,26.05,0.966,203.3,65.16,983,0,0
"36128",2015-09-08 21:10:00,26.09,0.75,220,64.76,983,0,0
"36129",2015-09-08 21:20:00,25.77,0.78,255,65.7,983,0,0
"36130",2015-09-08 21:30:00,25.38,0.68,210.6,67.84,983,0,0
"36131",2015-09-08 21:40:00,25.26,0.725,192.9,68.17,983,0,0
"36132",2015-09-08 21:50:00,25.07,0.843,156.1,68.84,983,0,0
"36133",2015-09-08 22:00:00,24.65,0.891,179.7,71.32,983,0,0
"36134",2015-09-08 22:10:00,24.51,0.774,167.1,72.45,983,0,0
"36135",2015-09-08 22:20:00,24.28,0.782,208.5,74.53,983,0,0
"36136",2015-09-08 22:30:00,24.46,0.837,229,73.43,983,0,0
"36137",2015-09-08 22:40:00,24.48,1.045,194.2,73.53,983,0,0
"36138",2015-09-08 22:50:00,24.25,0.669,214.1,75.17,983,0,0
"36139",2015-09-08 23:00:00,23.91,1.149,224.5,75.79,984,0,0
"36140",2015-09-08 23:10:00,23.73,1.335,231.6,76.74,983,0,0
"36141",2015-09-08 23:20:00,23.65,1.47,231.1,76.14,983,0,0
"36142",2015-09-08 23:30:00,23.64,1.15,225.9,77.6,983,0,0
"36143",2015-09-08 23:40:00,23.54,1.093,227.3,78.7,983,0,0
"36144",2015-09-08 23:50:00,23.52,1.049,215.8,78.7,983,0,0
"36145",2015-09-09 00:00:00,23.39,0.67,203.4,80.3,983,0,0
"36146",2015-09-09 00:10:00,23.21,0.828,193.9,81.6,983,0,0
"36147",2015-09-09 00:20:00,22.96,0.897,185.6,82.9,983,0,0
"36148",2015-09-09 00:30:00,22.78,0.856,194.8,83.7,983,0,0
"36149",2015-09-09 00:40:00,22.66,0.961,194.2,84.8,983,0,0
"36150",2015-09-09 00:50:00,22.57,1.325,206.2,85.6,983,0,0
"36151",2015-09-09 01:00:00,22.44,1.511,214.8,85.5,983,0,0
"36152",2015-09-09 01:10:00,22.33,1.395,216.6,86.7,983,0,0
"36153",2015-09-09 01:20:00,22.21,1.152,213.5,87.5,983,0,0
"36154",2015-09-09 01:30:00,22.02,1.24,208.4,89.8,983,0,0
"36155",2015-09-09 01:40:00,21.84,1.341,205.8,90.6,983,0,0
"36156",2015-09-09 01:50:00,21.75,1.659,209.8,91.7,983,0,0
"36157",2015-09-09 02:00:00,21.67,1.108,222.2,93.6,983,0,0
"36158",2015-09-09 02:10:00,21.48,1.065,226.6,95.1,983,0,0
"36159",2015-09-09 02:20:00,21.39,1.009,205.6,96.7,983,0,0
"36160",2015-09-09 02:30:00,21.29,0.978,206.4,97.1,983,0,0
"36161",2015-09-09 02:40:00,21.19,0.975,210.7,97.1,983,0,0
"36162",2015-09-09 02:50:00,21.06,1.328,221.2,97.2,983,0,0
"36163",2015-09-09 03:00:00,21.06,0.71,200.3,99.4,983,0,0
"36164",2015-09-09 03:10:00,20.89,0.722,189.7,100,983,0,0
"36165",2015-09-09 03:20:00,20.89,1.341,159.4,98.5,983,0,0
"36166",2015-09-09 03:30:00,20.92,1.151,195.7,100,983,0,0
"36167",2015-09-09 03:40:00,20.9,1.136,213.1,100,983,0,0
"36168",2015-09-09 03:50:00,20.75,0.949,202.2,100,983,0,0
"36169",2015-09-09 04:00:00,20.58,0.915,185.8,100,983,0,0
"36170",2015-09-09 04:10:00,20.47,1.257,178,100,983,0,0
"36171",2015-09-09 04:20:00,20.4,1.307,174.7,100,983,0,0
"36172",2015-09-09 04:30:00,20.16,1.367,170.1,100,983,0,0
"36173",2015-09-09 04:40:00,19.99,1.193,167.7,100,983,0,0
"36174",2015-09-09 04:50:00,19.86,0.852,193.7,100,983,0,0
"36175",2015-09-09 05:00:00,19.82,0.615,200.2,100,983,0,0
"36176",2015-09-09 05:10:00,19.75,1.023,218,100,983,0,0
"36177",2015-09-09 05:20:00,19.84,1.116,213.1,100,983,0.273,0
"36178",2015-09-09 05:30:00,19.91,0.97,210.6,100,983,1.824,0
"36179",2015-09-09 05:40:00,19.92,1.079,194.7,100,983,9.76,0
"36180",2015-09-09 05:50:00,19.96,0.948,202.1,100,983,18.31,0
"36181",2015-09-09 06:00:00,19.98,0.939,189.4,100,983,30.58,0
"36182",2015-09-09 06:10:00,20.13,0.78,203.9,100,983,42.54,0
"36183",2015-09-09 06:20:00,20.43,1.157,207.9,100,983,74.78,0
"36184",2015-09-09 06:30:00,21.14,1.074,214,100,983,121.9,0
"36185",2015-09-09 06:40:00,21.81,0.65,178.4,100,983,139.2,0
"36186",2015-09-09 06:50:00,21.93,1.027,151.7,100,983,139.3,0
"36187",2015-09-09 07:00:00,21.5,1.11,150,100,983,142.5,0
"36188",2015-09-09 07:10:00,21.65,1.235,159,100,983,159.1,0
"36189",2015-09-09 07:20:00,21.87,1.21,168.9,100,983,234.9,0
"36190",2015-09-09 07:30:00,22.97,0.646,214.7,100,983,281,0
"36191",2015-09-09 07:40:00,23.98,0.801,219.5,98.4,983,317.5,0
"36192",2015-09-09 07:50:00,24.59,0.855,218.3,95,983,341,0
"36193",2015-09-09 08:00:00,24.7,0.971,203.5,94.7,983,373.8,0
"36194",2015-09-09 08:10:00,25.03,1.096,169.8,92.7,983,403.7,0
"36195",2015-09-09 08:20:00,24.9,1.371,169.4,94.7,983,429.5,0
"36196",2015-09-09 08:30:00,25.01,1.384,167.1,94.4,983,469.1,0
"36197",2015-09-09 08:40:00,25.18,1.415,187.8,92.9,983,504.4,0
"36198",2015-09-09 08:50:00,26.03,1.003,210.2,89.1,983,517.2,0
"36199",2015-09-09 09:00:00,26.32,1.551,181,89,982,547,0
"36200",2015-09-09 09:10:00,26.01,2.066,170.4,89,982,577.3,0
"36201",2015-09-09 09:20:00,26.2,1.393,189,88,982,598.5,0
"36202",2015-09-09 09:30:00,26.61,1.873,175.7,86.5,982,618,0
"36203",2015-09-09 09:40:00,26.64,1.708,182.6,85.5,982,643.7,0
"36204",2015-09-09 09:50:00,26.86,2.069,180.8,84,982,663.1,0
"36205",2015-09-09 10:00:00,27.14,1.827,179.5,82.7,982,677.5,0
"36206",2015-09-09 10:10:00,27.32,2.176,182.3,81.1,982,681.1,0
"36207",2015-09-09 10:20:00,27.57,2.01,181.3,80.6,982,711.8,0
"36208",2015-09-09 10:30:00,28,1.945,181.9,78.94,981,723.6,0
"36209",2015-09-09 10:40:00,28.28,1.728,181.7,76.86,981,741.3,0
"36210",2015-09-09 10:50:00,28.56,2.536,154.3,75.01,981,731.4,0
"36211",2015-09-09 11:00:00,28.57,2.562,150.9,73.9,981,740.5,0
"36212",2015-09-09 11:10:00,28.97,1.808,178.4,73.38,981,735.9,0
"36213",2015-09-09 11:20:00,29.36,1.859,179.7,71.73,981,620.5,0
"36214",2015-09-09 11:30:00,29.39,2.439,203.8,68.83,981,696.2,0
"36215",2015-09-09 11:40:00,29.91,2.612,223.8,61.34,981,785.1,0
"36216",2015-09-09 11:50:00,30.31,2.263,228.4,58.77,981,714.6,0
"36217",2015-09-09 12:00:00,30.52,2.226,244.4,57.41,980,706.7,0
"36218",2015-09-09 12:10:00,30.65,2.246,235.2,55.86,980,713.4,0
"36219",2015-09-09 12:20:00,30.75,2.732,244.5,53.15,980,784.4,0
"36220",2015-09-09 12:30:00,30.84,2.378,234.7,52.79,980,766.2,0
"36221",2015-09-09 12:40:00,30.96,2.142,213.7,52.45,980,759.1,0
"36222",2015-09-09 12:50:00,31.05,2.031,199.9,51.02,980,750.7,0
"36223",2015-09-09 13:00:00,31.2,2.598,226.5,51.2,980,744,0
"36224",2015-09-09 13:10:00,31.18,2.029,214.1,51.58,979,737.2,0
"36225",2015-09-09 13:20:00,31.39,1.997,242.1,51.36,979,726,0
"36226",2015-09-09 13:30:00,31.43,1.963,212.1,51.58,979,560.2,0
"36227",2015-09-09 13:40:00,31.37,2.003,216,51.31,979,706.4,0
"36228",2015-09-09 13:50:00,31.71,2.223,221.6,51.01,979,707.7,0
"36229",2015-09-09 14:00:00,31.79,2.18,231.1,50.79,979,689.1,0
"36230",2015-09-09 14:10:00,31.91,1.312,224.5,51.1,979,615.2,0
"36231",2015-09-09 14:20:00,31.91,2.045,223.3,51.2,979,493.1,0
"36232",2015-09-09 14:30:00,31.32,1.487,221,52.78,978,489.1,0
"36233",2015-09-09 14:40:00,31.14,2.091,221.1,52.25,978,256.7,0
"36234",2015-09-09 14:50:00,30.43,1.79,236.6,53.69,978,227,0
"36235",2015-09-09 15:00:00,30.56,1.66,210.7,54.36,978,519,0
"36236",2015-09-09 15:10:00,31.5,1.555,212.7,53.17,978,538.7,0
"36237",2015-09-09 15:20:00,31.55,1.291,211.6,52.71,978,310.4,0
"36238",2015-09-09 15:30:00,30.79,1.487,233.5,54.06,978,155.5,0
"36239",2015-09-09 15:40:00,30.05,1.385,224.1,56.26,978,181.5,0
"36240",2015-09-09 15:50:00,29.63,1.121,219.7,58.12,978,129.9,0
"36241",2015-09-09 16:00:00,29.24,1.107,204.6,58.91,978,94.7,0
"36242",2015-09-09 16:10:00,29,1.194,211.6,60.26,978,116.9,0
"36243",2015-09-09 16:20:00,28.91,1.227,230,62.32,978,215,0
"36244",2015-09-09 16:30:00,29.76,1.232,249.9,62.12,978,319.8,0
"36245",2015-09-09 16:40:00,29.63,1.597,231.8,61.52,978,150.7,0
"36246",2015-09-09 16:50:00,29.71,0.855,220.5,62.01,978,201.3,0
"36247",2015-09-09 17:00:00,29.24,1.735,219.8,63.5,978,160.4,0
"36248",2015-09-09 17:10:00,28.98,2.183,198.5,64.31,978,156.3,0
"36249",2015-09-09 17:20:00,28.21,1.77,190.4,68.43,978,139,0
"36250",2015-09-09 17:30:00,27.38,2.009,193.2,71.73,978,119.1,0
"36251",2015-09-09 17:40:00,26.66,2.372,184.6,73.28,978,89.3,0
"36252",2015-09-09 17:50:00,25.9,1.695,201.2,78.15,978,44.56,0
"36253",2015-09-09 18:00:00,25.41,1.487,207.4,81.5,978,20.14,0
"36254",2015-09-09 18:10:00,25.37,1.972,196.3,83.5,978,11.81,0
"36255",2015-09-09 18:20:00,25.51,2.223,185.3,84.6,978,1.899,0
"36256",2015-09-09 18:30:00,25.41,2.145,171.7,86.6,978,0,0
"36257",2015-09-09 18:40:00,25.26,2.003,184,88.5,978,0,0
"36258",2015-09-09 18:50:00,25.15,2.389,183.9,90.3,978,0,0
"36259",2015-09-09 19:00:00,25.07,2.759,176,91.6,978,0,0
"36260",2015-09-09 19:10:00,24.96,1.626,195.8,93.4,978,0,0
"36261",2015-09-09 19:20:00,24.87,1.595,256.5,93.8,979,0.005,0
"36262",2015-09-09 19:30:00,24.24,1.66,278.4,96.3,979,0.207,5
"36263",2015-09-09 19:40:00,22.94,1.259,281.8,100,980,0.058,2
"36264",2015-09-09 19:50:00,22.43,0.98,291.8,100,980,0.012,0
"36265",2015-09-09 20:00:00,22.28,0.501,328.4,100,980,0.014,0
"36266",2015-09-09 20:10:00,22.2,0.235,332.4,100,980,0,0
"36267",2015-09-09 20:20:00,22.03,1.003,49.84,100,980,0.208,0
"36268",2015-09-09 20:30:00,21.91,0.588,92,100,980,0,0
"36269",2015-09-09 20:40:00,21.62,0.474,140.5,100,980,0,0
"36270",2015-09-09 20:50:00,21.57,0.405,171.8,100,981,0,0
"36271",2015-09-09 21:00:00,21.55,0.993,137.9,100,981,0.017,0
"36272",2015-09-09 21:10:00,21.38,0.624,116.5,100,981,0.012,0
"36273",2015-09-09 21:20:00,21.3,0.649,192.1,100,981,0,0
"36274",2015-09-09 21:30:00,21.35,0.207,178.5,100,981,0,0
"36275",2015-09-09 21:40:00,21.3,0.7,137.8,100,981,0,0
"36276",2015-09-09 21:50:00,21.23,0.62,197.2,100,981,0,0
"36277",2015-09-09 22:00:00,21.12,0.702,213,100,981,0,0
"36278",2015-09-09 22:10:00,21.14,0.744,211.1,100,981,0,0
"36279",2015-09-09 22:20:00,21.18,0.786,229.6,100,981,0,0
"36280",2015-09-09 22:30:00,21.22,0.458,268.6,100,981,0,0
"36281",2015-09-09 22:40:00,21.26,0.679,277.9,100,981,0,0
"36282",2015-09-09 22:50:00,21.21,0.48,282.1,100,980,0,0
"36283",2015-09-09 23:00:00,21.12,0.18,225,100,980,0,0
"36284",2015-09-09 23:10:00,21.03,0.36,276.7,100,981,0,0
"36285",2015-09-09 23:20:00,20.88,0.663,304,100,980,0,0
"36286",2015-09-09 23:30:00,20.7,0.74,311.1,100,981,0,0
"36287",2015-09-09 23:40:00,20.53,0.2,319.4,100,981,0,0
"36288",2015-09-09 23:50:00,20.39,0.112,326,100,981,0,0
"36289",2015-09-10 00:00:00,20.26,0.589,111.3,100,981,0,0
"36290",2015-09-10 00:10:00,20.36,0.833,88.7,100,981,0,0
"36291",2015-09-10 00:20:00,20.5,0.909,24.77,100,980,0,0
"36292",2015-09-10 00:30:00,20.32,0.948,351,100,980,0,0
"36293",2015-09-10 00:40:00,20.1,0.349,328.7,100,980,0,0
"36294",2015-09-10 00:50:00,19.94,0.456,328.7,100,980,0,0
"36295",2015-09-10 01:00:00,19.8,0.434,332.9,100,980,0,0
"36296",2015-09-10 01:10:00,19.77,0.755,356.1,100,980,0,0
"36297",2015-09-10 01:20:00,19.82,0.613,340.4,100,980,0,0
"36298",2015-09-10 01:30:00,19.79,0.727,0.727,100,980,0,0
"36299",2015-09-10 01:40:00,19.79,0.739,357.6,100,980,0,0
"36300",2015-09-10 01:50:00,19.82,0.811,16.34,100,980,0,0
"36301",2015-09-10 02:00:00,19.84,0.922,23.15,100,980,0,0
"36302",2015-09-10 02:10:00,19.82,0.708,62.96,100,980,0,0
"36303",2015-09-10 02:20:00,19.79,0.866,38.35,100,980,0,0
"36304",2015-09-10 02:30:00,19.73,0.823,1.397,100,980,0,0
"36305",2015-09-10 02:40:00,19.64,0.443,2.868,100,980,0,0
"36306",2015-09-10 02:50:00,19.57,0.771,4.426,100,980,0,0
"36307",2015-09-10 03:00:00,19.58,0.744,334.8,100,980,0,0
"36308",2015-09-10 03:10:00,19.54,1.224,349.3,100,980,0,0
"36309",2015-09-10 03:20:00,19.62,1.029,340.9,100,980,0,0
"36310",2015-09-10 03:30:00,19.62,1.295,349.4,100,980,0,0
"36311",2015-09-10 03:40:00,19.62,1.366,348.2,100,980,0,0
"36312",2015-09-10 03:50:00,19.69,1.445,340,100,979,0,0
"36313",2015-09-10 04:00:00,19.72,1.511,341.5,100,980,0,0
"36314",2015-09-10 04:10:00,19.75,1.607,349.7,100,980,0,0
"36315",2015-09-10 04:20:00,19.77,1.459,352.7,100,980,0,0
"36316",2015-09-10 04:30:00,19.8,1.324,7.149,100,980,0,0
"36317",2015-09-10 04:40:00,19.77,0.665,347.8,100,980,0,0
"36318",2015-09-10 04:50:00,19.68,0.459,20.01,100,980,0,0
"36319",2015-09-10 05:00:00,19.63,0.69,24.83,100,980,0,0
"36320",2015-09-10 05:10:00,19.55,0.863,31.14,100,981,0,0
"36321",2015-09-10 05:20:00,19.44,0.836,10.67,100,981,1.275,0
"36322",2015-09-10 05:30:00,19.38,0.77,328.3,100,981,3.866,0
"36323",2015-09-10 05:40:00,19.3,0.624,326.7,100,981,11.84,0
"36324",2015-09-10 05:50:00,19.37,1.024,346.9,100,981,26.92,0
"36325",2015-09-10 06:00:00,19.58,1.064,357.5,100,981,42.81,0
"36326",2015-09-10 06:10:00,19.77,0.982,348.3,100,981,50.14,0
"36327",2015-09-10 06:20:00,19.93,0.744,8.43,100,981,67.58,0
"36328",2015-09-10 06:30:00,20.17,0.818,12.16,100,981,68.92,0
"36329",2015-09-10 06:40:00,20.14,0.767,11.26,100,981,64.14,0
"36330",2015-09-10 06:50:00,20.12,0.752,6.047,100,981,74.72,0
"36331",2015-09-10 07:00:00,20.11,0.923,10.7,100,981,86.7,0
"36332",2015-09-10 07:10:00,20.22,0.629,2.04,100,982,91.7,0
"36333",2015-09-10 07:20:00,20.27,1.115,11.97,100,982,108.4,0
"36334",2015-09-10 07:30:00,20.33,1.308,8.86,100,981,142.4,0
"36335",2015-09-10 07:40:00,20.52,1.197,15.6,100,982,173.1,0
"36336",2015-09-10 07:50:00,20.57,1.209,9.83,100,982,159,0
"36337",2015-09-10 08:00:00,20.54,1.363,8.86,100,982,160.1,0
"36338",2015-09-10 08:10:00,20.49,1.117,13.89,100,982,154.8,0
"36339",2015-09-10 08:20:00,20.49,1.648,4.526,100,982,177.8,0
"36340",2015-09-10 08:30:00,20.59,1.485,13.87,100,982,253.5,0
"36341",2015-09-10 08:40:00,20.83,1.395,10.02,100,982,274,0
"36342",2015-09-10 08:50:00,21.02,1.69,7.282,100,982,313.8,0
"36343",2015-09-10 09:00:00,21.16,2.135,17.74,100,982,297.6,0
"36344",2015-09-10 09:10:00,20.92,1.581,18.66,100,982,196.6,0
"36345",2015-09-10 09:20:00,20.84,1.394,18.48,100,982,160.1,0
"36346",2015-09-10 09:30:00,20.76,1.355,17.39,100,982,189.7,0
"36347",2015-09-10 09:40:00,20.79,1.578,13.36,100,982,192.3,0
"36348",2015-09-10 09:50:00,20.76,1.476,2.31,100,982,192.5,0
"36349",2015-09-10 10:00:00,20.81,1.249,10.11,100,982,229.6,0
"36350",2015-09-10 10:10:00,20.79,1.437,5.799,100,982,198.4,0
"36351",2015-09-10 10:20:00,20.88,1.894,5.686,100,982,251,0
"36352",2015-09-10 10:30:00,21.06,1.469,357,100,982,281.1,0
"36353",2015-09-10 10:40:00,21.29,1.57,9.75,100,982,306.7,0
"36354",2015-09-10 10:50:00,21.52,1.932,7.425,100,982,302.4,0
"36355",2015-09-10 11:00:00,21.53,1.778,5.038,100,982,226.2,0
"36356",2015-09-10 11:10:00,21.51,1.457,6.259,100,982,290.6,0
"36357",2015-09-10 11:20:00,21.62,1.646,3.345,100,981,263.6,0
"36358",2015-09-10 11:30:00,21.63,1.818,4.222,100,981,289.2,0
"36359",2015-09-10 11:40:00,21.75,1.691,18.65,100,981,315,0
"36360",2015-09-10 11:50:00,22,1.562,7.958,100,981,361.3,0
"36361",2015-09-10 12:00:00,22.19,1.841,12.12,100,981,308.3,0
"36362",2015-09-10 12:10:00,21.88,2.022,18.05,100,981,292.4,0
"36363",2015-09-10 12:20:00,21.84,1.616,16.71,100,981,273.6,0
"36364",2015-09-10 12:30:00,21.67,1.719,15.3,100,981,208.6,0
"36365",2015-09-10 12:40:00,21.45,1.609,13.61,100,981,145.1,0
"36366",2015-09-10 12:50:00,21.25,1.792,11.36,100,981,120.1,0
"36367",2015-09-10 13:00:00,21.03,1.243,3.942,100,981,114.2,0
"36368",2015-09-10 13:10:00,20.94,1.464,11.35,100,981,135.6,0
"36369",2015-09-10 13:20:00,20.91,1.1,7.622,100,981,125.4,0
"36370",2015-09-10 13:30:00,20.91,1.527,10.12,100,981,147.3,0
"36371",2015-09-10 13:40:00,20.71,1.55,6.726,100,981,107.2,0
"36372",2015-09-10 13:50:00,20.24,1.551,3.809,100,981,77.55,0
"36373",2015-09-10 14:00:00,19.93,1.552,6.112,100,980,102.6,0
"36374",2015-09-10 14:10:00,19.8,1.51,13.55,100,980,128.2,0
"36375",2015-09-10 14:20:00,19.69,1.311,12.6,100,980,130,0
"36376",2015-09-10 14:30:00,19.64,1.315,1.921,100,980,109.2,0
"36377",2015-09-10 14:40:00,19.57,1.595,3.05,100,980,68.47,0
"36378",2015-09-10 14:50:00,19.41,1.394,6.257,100,980,55.76,0
"36379",2015-09-10 15:00:00,19.36,1.323,6.094,100,980,83.1,0
"36380",2015-09-10 15:10:00,19.42,1.474,2.619,100,980,57.63,0
"36381",2015-09-10 15:20:00,19.34,1.234,14.65,100,980,28.83,0
"36382",2015-09-10 15:30:00,19.26,1.466,20.7,100,980,27.47,0
"36383",2015-09-10 15:40:00,19.19,1.787,16.15,100,980,28.71,0
"36384",2015-09-10 15:50:00,19.14,1.526,14.11,100,980,23.71,0
"36385",2015-09-10 16:00:00,19.05,1.341,8.99,100,980,13.34,0
"36386",2015-09-10 16:10:00,19.01,1.388,356.2,100,980,11.42,0
"36387",2015-09-10 16:20:00,18.9,1.472,7.747,100,980,9.71,0
"36388",2015-09-10 16:30:00,18.8,1.748,11.45,100,980,11.41,0
"36389",2015-09-10 16:40:00,18.68,1.586,5.205,100,980,10.2,0
"36390",2015-09-10 16:50:00,18.6,1.479,7.593,100,980,8.83,0
"36391",2015-09-10 17:00:00,18.48,1.864,8.11,100,980,9.52,0
"36392",2015-09-10 17:10:00,18.3,1.782,11.23,100,980,6.329,0
"36393",2015-09-10 17:20:00,18.08,1.825,16.6,100,980,4.826,0
"36394",2015-09-10 17:30:00,17.88,2.005,13.51,100,980,4.422,0
"36395",2015-09-10 17:40:00,17.85,1.922,8.27,100,979,4.23,0
"36396",2015-09-10 17:50:00,17.89,1.785,6.029,100,979,3.751,0
"36397",2015-09-10 18:00:00,17.92,1.684,6.515,100,979,2.523,0
"36398",2015-09-10 18:10:00,17.86,1.569,10.13,100,979,0.358,1
"36399",2015-09-10 18:20:00,17.82,1.487,20.38,100,979,0.001,2
"36400",2015-09-10 18:30:00,17.87,1.914,29.55,100,979,0.001,0
"36401",2015-09-10 18:40:00,17.86,1.138,23.2,100,979,0,0
"36402",2015-09-10 18:50:00,17.86,1.324,13.16,100,979,0,2
"36403",2015-09-10 19:00:00,17.77,2.046,10.22,100,979,0.004,0
"36404",2015-09-10 19:10:00,17.6,1.636,10.75,100,979,0,0
"36405",2015-09-10 19:20:00,17.44,1.638,10.46,100,979,0,0
"36406",2015-09-10 19:30:00,17.34,1.068,15.01,100,980,0,0
"36407",2015-09-10 19:40:00,17.29,1.293,16.4,100,980,0,0
"36408",2015-09-10 19:50:00,17.13,2.042,29.11,100,980,0.01,0
"36409",2015-09-10 20:00:00,16.98,1.986,23.51,100,980,0,0
"36410",2015-09-10 20:10:00,16.81,2.181,25.48,100,980,0.008,0
"36411",2015-09-10 20:20:00,16.62,2.523,23.91,100,980,0,0
"36412",2015-09-10 20:30:00,16.49,2.15,20.03,100,980,0.001,0
"36413",2015-09-10 20:40:00,16.43,1.817,15.35,100,980,0,0
"36414",2015-09-10 20:50:00,16.43,1.836,9.54,100,980,0,0
"36415",2015-09-10 21:00:00,16.43,1.805,10.83,100,980,0,0
"36416",2015-09-10 21:10:00,16.41,1.559,14.7,100,980,0,0
"36417",2015-09-10 21:20:00,16.25,1.87,16.89,100,980,0.005,0
"36418",2015-09-10 21:30:00,16.11,1.986,20.14,100,979,0,0
"36419",2015-09-10 21:40:00,16.08,2.073,19.5,100,979,0,0
"36420",2015-09-10 21:50:00,16.02,1.965,13.11,100,979,0,0
"36421",2015-09-10 22:00:00,15.97,1.752,18.57,100,979,0,0
"36422",2015-09-10 22:10:00,15.95,2.036,12.61,100,979,0,0
"36423",2015-09-10 22:20:00,15.94,1.975,21.04,100,979,0,0
"36424",2015-09-10 22:30:00,15.93,1.874,19.18,100,979,0,0
"36425",2015-09-10 22:40:00,15.9,1.953,19.86,100,979,0,0
"36426",2015-09-10 22:50:00,15.85,1.914,15,100,979,0.002,0
"36427",2015-09-10 23:00:00,15.73,1.736,13.14,100,979,0,0
"36428",2015-09-10 23:10:00,15.65,1.611,7.043,100,979,0,0
