,name,year,month,day,hour,lat,long,pressure,wind,type,seasday
1112,Josephine,1996,10,8,18,36,-76,986,45,Extratropical,130
1113,Josephine,1996,10,9,0,38,-73.5,983,45,Extratropical,131
1114,Josephine,1996,10,9,6,41,-71,980,45,Extratropical,131
1115,Josephine,1996,10,9,12,42.5,-68,980,45,Extratropical,131
1116,Josephine,1996,10,9,18,44.5,-65.5,984,45,Extratropical,131
1117,Josephine,1996,10,10,0,46.5,-62.5,985,45,Extratropical,132
1118,Josephine,1996,10,10,6,48.5,-58,985,45,Extratropical,132
1119,Josephine,1996,10,10,12,49.5,-55,983,45,Extratropical,132
1120,Josephine,1996,10,10,18,50.5,-50,984,45,Extratropical,132
1121,Josephine,1996,10,11,0,51,-44,984,45,Extratropical,133
1122,Josephine,1996,10,11,6,51,-38,986,45,Extratropical,133
1123,Josephine,1996,10,11,12,51,-32,988,45,Extratropical,133
1124,Josephine,1996,10,11,18,51,-26,989,45,Extratropical,133
1125,Josephine,1996,10,12,0,51,-21,985,45,Extratropical,134
1126,Josephine,1996,10,12,6,51,-18,980,45,Extratropical,134
1127,Josephine,1996,10,12,12,51.5,-16.5,982,45,Extratropical,134
1128,Josephine,1996,10,12,18,52.5,-15.5,977,50,Extratropical,134
1129,Josephine,1996,10,13,0,53,-15.5,973,55,Extratropical,135
1130,Josephine,1996,10,13,6,53.5,-15.5,971,60,Extratropical,135
1131,Josephine,1996,10,13,12,54,-15.5,972,55,Extratropical,135
1132,Josephine,1996,10,13,18,55.5,-15.5,977,50,Extratropical,135
1133,Josephine,1996,10,14,0,57.5,-16,982,45,Extratropical,136
1134,Josephine,1996,10,14,6,60,-18,977,45,Extratropical,136
1135,Josephine,1996,10,14,12,61,-20,972,45,Extratropical,136
1136,Josephine,1996,10,14,18,62,-22,970,45,Extratropical,136
1137,Josephine,1996,10,15,0,62.5,-24,972,45,Extratropical,137
1138,Josephine,1996,10,15,6,63,-26,978,45,Extratropical,137
1139,Josephine,1996,10,15,12,63,-28,983,40,Extratropical,137
1140,Josephine,1996,10,15,18,63,-29.5,988,35,Extratropical,137
1141,Josephine,1996,10,16,0,63,-30.5,992,30,Extratropical,138
1142,Kyle,1996,10,11,12,17.3,-86.5,1006,30,Tropical Depression,133
1143,Kyle,1996,10,11,18,16.9,-87.1,1002,45,Tropical Storm,133
1144,Kyle,1996,10,12,0,16.6,-87.5,1001,45,Tropical Storm,134
1145,Kyle,1996,10,12,6,16.3,-87.8,1004,35,Tropical Storm,134
1146,Kyle,1996,10,12,12,16,-88.1,1008,30,Tropical Depression,134
1147,Kyle,1996,10,12,18,15.7,-88.4,1012,25,Tropical Depression,134
1148,Lili,1996,10,14,12,12.8,-80.4,1006,25,Tropical Depression,136
1149,Lili,1996,10,14,18,13.4,-80.9,1005,25,Tropical Depression,136
1150,Lili,1996,10,15,0,14.1,-81.4,1005,25,Tropical Depression,137
1151,Lili,1996,10,15,6,14.8,-81.9,1005,25,Tropical Depression,137
1152,Lili,1996,10,15,12,15.4,-82.5,1004,30,Tropical Depression,137
1153,Lili,1996,10,15,18,16.1,-83.1,1003,30,Tropical Depression,137
1154,Lili,1996,10,16,0,16.8,-83.5,999,30,Tropical Depression,138
1155,Lili,1996,10,16,6,17.5,-83.8,998,35,Tropical Storm,138
1156,Lili,1996,10,16,12,18.2,-83.8,998,45,Tropical Storm,138
1157,Lili,1996,10,16,18,18.3,-84.5,996,50,Tropical Storm,138
1158,Lili,1996,10,17,0,18.2,-84.2,992,55,Tropical Storm,139
1159,Lili,1996,10,17,6,18.8,-83.7,990,60,Tropical Storm,139
1160,Lili,1996,10,17,12,19.6,-83.5,987,65,Hurricane,139
1161,Lili,1996,10,17,18,20.5,-83.1,984,70,Hurricane,139
1162,Lili,1996,10,18,0,21.3,-82.8,982,70,Hurricane,140
1163,Lili,1996,10,18,6,21.8,-82.2,980,75,Hurricane,140
1164,Lili,1996,10,18,12,22.4,-81.5,975,85,Hurricane,140
1165,Lili,1996,10,18,18,22.5,-80,975,80,Hurricane,140
1166,Lili,1996,10,19,0,23,-78.2,975,85,Hurricane,141
1167,Lili,1996,10,19,6,23.5,-76.2,970,90,Hurricane,141
1168,Lili,1996,10,19,12,24.4,-74,960,100,Hurricane,141
1169,Lili,1996,10,19,18,25.5,-71.5,962,90,Hurricane,141
1170,Lili,1996,10,20,0,26.9,-69,964,80,Hurricane,142
1171,Lili,1996,10,20,6,28.3,-67,968,80,Hurricane,142
1172,Lili,1996,10,20,12,29.6,-65,960,85,Hurricane,142
1173,Lili,1996,10,20,18,30.7,-62.9,970,75,Hurricane,142
1174,Lili,1996,10,21,0,31.9,-60.8,980,75,Hurricane,143
1175,Lili,1996,10,21,6,33,-59.1,985,70,Hurricane,143
1176,Lili,1996,10,21,12,33.7,-57.9,986,65,Hurricane,143
1177,Lili,1996,10,21,18,34,-57,987,65,Hurricane,143
1178,Lili,1996,10,22,0,34,-55.9,987,65,Hurricane,144
1179,Lili,1996,10,22,6,33.8,-55.2,987,65,Hurricane,144
1180,Lili,1996,10,22,12,33.7,-54.6,987,65,Hurricane,144
1181,Lili,1996,10,22,18,33.5,-54,987,65,Hurricane,144
1182,Lili,1996,10,23,0,33.4,-53.9,987,65,Hurricane,145
1183,Lili,1996,10,23,6,33.2,-53.8,985,65,Hurricane,145
1184,Lili,1996,10,23,12,33.1,-53.7,981,65,Hurricane,145
1185,Lili,1996,10,23,18,33.3,-53.2,979,70,Hurricane,145
1186,Lili,1996,10,24,0,33.7,-52.8,979,70,Hurricane,146
1187,Lili,1996,10,24,6,34,-52.5,979,70,Hurricane,146
1188,Lili,1996,10,24,12,34,-51.9,979,70,Hurricane,146
1189,Lili,1996,10,24,18,34.1,-51.2,979,75,Hurricane,146
1190,Lili,1996,10,25,0,34.3,-49.9,977,80,Hurricane,147
1191,Lili,1996,10,25,6,35,-47.8,973,80,Hurricane,147
1192,Lili,1996,10,25,12,35.8,-45.4,970,85,Hurricane,147
1193,Lili,1996,10,25,18,37.2,-43.3,971,80,Hurricane,147
1194,Lili,1996,10,26,0,38.1,-41,975,75,Hurricane,148
1195,Lili,1996,10,26,6,39.2,-38.8,978,70,Hurricane,148
1196,Lili,1996,10,26,12,40.5,-35.8,979,65,Hurricane,148
1197,Lili,1996,10,26,18,42.3,-33.2,980,60,Tropical Storm,148
1198,Lili,1996,10,27,0,44.3,-30.5,978,55,Tropical Storm,149
1199,Lili,1996,10,27,6,46.3,-27.2,980,55,Extratropical,149
1200,Lili,1996,10,27,12,48.2,-23.1,978,55,Extratropical,149
1201,Lili,1996,10,27,18,50.3,-19,973,55,Extratropical,149
1202,Lili,1996,10,28,0,52.5,-15.5,973,55,Extratropical,150
1203,Lili,1996,10,28,6,53.8,-12,973,55,Extratropical,150
1204,Lili,1996,10,28,12,54,-7.5,970,55,Extratropical,150
1205,Lili,1996,10,28,18,54.5,-3.5,970,55,Extratropical,150
1206,Lili,1996,10,29,0,54,1,976,55,Extratropical,151
1207,Marco,1996,11,13,12,10.5,-77.5,1009,20,Extratropical,166
1208,Marco,1996,11,13,18,11.3,-78,1009,20,Extratropical,166
1209,Marco,1996,11,14,0,12,-78.5,1009,20,Extratropical,167
1210,Marco,1996,11,14,6,12.8,-78.9,1009,20,Extratropical,167
1211,Marco,1996,11,14,12,13.5,-79,1008,20,Extratropical,167
1212,Marco,1996,11,14,18,14,-79,1008,20,Extratropical,167
1213,Marco,1996,11,15,0,14.3,-79,1008,20,Extratropical,168
1214,Marco,1996,11,15,6,14.7,-79,1008,20,Extratropical,168
1215,Marco,1996,11,15,12,15,-79,1008,20,Extratropical,168
1216,Marco,1996,11,15,18,15.5,-79,1008,20,Extratropical,168
1217,Marco,1996,11,16,0,15.8,-79,1008,20,Extratropical,169
1218,Marco,1996,11,16,6,16.2,-79,1008,20,Extratropical,169
1219,Marco,1996,11,16,12,16.5,-79,1007,25,Extratropical,169
1220,Marco,1996,11,16,18,17,-79,1007,30,Tropical Depression,169
1221,Marco,1996,11,17,0,16.8,-79.8,1007,30,Tropical Depression,170
1222,Marco,1996,11,17,6,16.3,-80.5,1007,30,Tropical Depression,170
1223,Marco,1996,11,17,12,15.8,-80.8,1007,30,Tropical Depression,170
1224,Marco,1996,11,17,18,15,-81,1006,30,Tropical Depression,170
1225,Marco,1996,11,18,0,14.9,-81,1006,30,Tropical Depression,171
1226,Marco,1996,11,18,6,14.7,-81,1005,30,Tropical Depression,171
1227,Marco,1996,11,18,12,14.6,-81,1004,30,Tropical Depression,171
1228,Marco,1996,11,18,18,14.5,-81,1003,30,Tropical Depression,171
1229,Marco,1996,11,19,0,14.2,-81,1001,30,Tropical Depression,172
1230,Marco,1996,11,19,6,13.8,-80.9,998,35,Tropical Storm,172
1231,Marco,1996,11,19,12,13.5,-80.7,997,45,Tropical Storm,172
1232,Marco,1996,11,19,18,13.5,-80.2,995,55,Tropical Storm,172
1233,Marco,1996,11,20,0,13.8,-79.5,990,60,Tropical Storm,173
1234,Marco,1996,11,20,6,13.8,-78.5,983,65,Tropical Storm,173
1235,Marco,1996,11,20,12,14.2,-77.8,989,65,Tropical Storm,173
1236,Marco,1996,11,20,18,14.6,-77.4,1000,45,Tropical Storm,173
1237,Marco,1996,11,21,0,14.9,-77.1,1000,45,Tropical Storm,174
1238,Marco,1996,11,21,6,15.1,-76.8,995,45,Tropical Storm,174
1239,Marco,1996,11,21,12,15.3,-76.6,993,50,Tropical Storm,174
1240,Marco,1996,11,21,18,15.6,-76.5,995,50,Tropical Storm,174
1241,Marco,1996,11,22,0,15.8,-76.3,992,55,Tropical Storm,175
1242,Marco,1996,11,22,6,15.9,-76,985,55,Tropical Storm,175
1243,Marco,1996,11,22,12,15.9,-75.4,987,60,Tropical Storm,175
1244,Marco,1996,11,22,18,15.9,-75,995,50,Tropical Storm,175
1245,Marco,1996,11,23,0,16,-74.7,995,45,Tropical Storm,176
1246,Marco,1996,11,23,6,15.9,-74.5,995,35,Tropical Storm,176
1247,Marco,1996,11,23,12,15.7,-74.5,995,35,Tropical Storm,176
1248,Marco,1996,11,23,18,15.6,-74.8,1000,30,Tropical Depression,176
1249,Marco,1996,11,24,0,15.8,-76,1002,30,Tropical Depression,177
1250,Marco,1996,11,24,6,15.9,-77,1003,30,Tropical Depression,177
1251,Marco,1996,11,24,12,16,-78,1003,35,Tropical Storm,177
1252,Marco,1996,11,24,18,16,-78.9,1003,35,Tropical Storm,177
1253,Marco,1996,11,25,0,16.7,-80.2,1002,45,Tropical Storm,178
1254,Marco,1996,11,25,6,17.5,-81.5,1002,50,Tropical Storm,178
1255,Marco,1996,11,25,12,18.3,-82.6,1001,55,Tropical Storm,178
1256,Marco,1996,11,25,18,19.2,-83.5,1009,45,Tropical Storm,178
1257,Marco,1996,11,26,0,19.7,-84,1009,40,Tropical Storm,179
1258,Marco,1996,11,26,6,20.1,-84.4,1010,35,Tropical Storm,179
1259,Marco,1996,11,26,12,20.1,-84.3,1010,30,Tropical Depression,179
1260,Marco,1996,11,26,18,19.6,-84.8,1010,25,Tropical Depression,179
1261,Ana,1997,6,30,12,32,-77.2,1013,30,Tropical Depression,30
1262,Ana,1997,6,30,18,32,-76.6,1011,30,Tropical Depression,30
1263,Ana,1997,7,1,0,31.9,-76,1009,30,Tropical Depression,31
1264,Ana,1997,7,1,6,31.8,-75.4,1006,35,Tropical Storm,31
1265,Ana,1997,7,1,12,31.7,-74.6,1004,40,Tropical Storm,31
1266,Ana,1997,7,1,18,31.4,-73.8,1002,40,Tropical Storm,31
1267,Ana,1997,7,2,0,31.4,-72.9,1000,40,Tropical Storm,32
1268,Ana,1997,7,2,6,31.7,-72,1000,35,Tropical Storm,32
1269,Ana,1997,7,2,12,32.1,-71.2,1000,35,Tropical Storm,32
1270,Ana,1997,7,2,18,32.7,-70.5,1000,35,Tropical Storm,32
1271,Ana,1997,7,3,0,33.5,-69.8,1001,35,Tropical Storm,33
1272,Ana,1997,7,3,6,34.4,-69.2,1001,35,Tropical Storm,33
1273,Ana,1997,7,3,12,35.2,-68.4,1002,35,Tropical Storm,33
1274,Ana,1997,7,3,18,36.1,-67.5,1002,30,Tropical Depression,33
1275,Ana,1997,7,4,0,36.9,-66.2,1003,25,Tropical Depression,34
1276,Ana,1997,7,4,6,37.7,-64.5,1003,25,Extratropical,34
1277,Ana,1997,7,4,12,38.4,-62.4,1004,25,Extratropical,34
1278,Ana,1997,7,4,18,39.5,-59.5,1004,25,Extratropical,34
1279,Ana,1997,7,5,0,41,-58,1005,25,Extratropical,35
1280,Bill,1997,7,11,6,30.4,-69.9,1014,30,Tropical Depression,41
1281,Bill,1997,7,11,12,31.8,-68.9,1013,40,Tropical Storm,41
1282,Bill,1997,7,11,18,33.1,-67.6,1010,45,Tropical Storm,41
1283,Bill,1997,7,12,0,34.7,-65.8,1005,50,Tropical Storm,42
1284,Bill,1997,7,12,6,36.3,-63.6,995,60,Tropical Storm,42
1285,Bill,1997,7,12,12,37.9,-61.1,987,65,Hurricane,42
1286,Bill,1997,7,12,18,39.6,-58.4,987,65,Hurricane,42
1287,Bill,1997,7,13,0,41.6,-55.4,990,60,Tropical Storm,43
1288,Bill,1997,7,13,6,44,-53,990,40,Extratropical,43
1289,Claudette,1997,7,13,0,31.3,-73.6,1012,25,Extratropical,43
1290,Claudette,1997,7,13,6,31.3,-73.3,1011,25,Tropical Depression,43
1291,Claudette,1997,7,13,12,31.6,-73.1,1008,30,Tropical Depression,43
1292,Claudette,1997,7,13,18,31.9,-73,1004,40,Tropical Storm,43
1293,Claudette,1997,7,14,0,32.3,-73,1003,40,Tropical Storm,44
1294,Claudette,1997,7,14,6,32.7,-72.9,1003,40,Tropical Storm,44
1295,Claudette,1997,7,14,12,33.4,-72.7,1004,40,Tropical Storm,44
1296,Claudette,1997,7,14,18,34,-72.6,1005,40,Tropical Storm,44
1297,Claudette,1997,7,15,0,34.9,-71.8,1005,35,Tropical Storm,45
1298,Claudette,1997,7,15,6,35.6,-70.9,1006,35,Tropical Storm,45
1299,Claudette,1997,7,15,12,36.2,-69.3,1009,40,Tropical Storm,45
1300,Claudette,1997,7,15,18,36.6,-67.2,1009,35,Tropical Storm,45
1301,Claudette,1997,7,16,0,36.7,-64.9,1009,30,Tropical Depression,46
1302,Claudette,1997,7,16,6,36.6,-62.7,1006,35,Tropical Storm,46
1303,Claudette,1997,7,16,12,36.3,-60.5,1007,35,Tropical Storm,46
1304,Claudette,1997,7,16,18,35.9,-57.9,1009,30,Extratropical,46
1305,Danny,1997,7,16,12,27.4,-92.6,1013,25,Tropical Depression,46
1306,Danny,1997,7,16,18,27.5,-92.5,1013,30,Tropical Depression,46
1307,Danny,1997,7,17,0,27.7,-92.3,1011,30,Tropical Depression,47
1308,Danny,1997,7,17,6,27.9,-92,1007,30,Tropical Depression,47
1309,Danny,1997,7,17,12,28.3,-91.4,1003,40,Tropical Storm,47
1310,Danny,1997,7,17,18,28.6,-91,1002,50,Tropical Storm,47
1311,Danny,1997,7,18,0,28.9,-90.2,997,55,Tropical Storm,48
1312,Danny,1997,7,18,6,29.2,-89.9,992,65,Hurricane,48
1313,Danny,1997,7,18,12,29.5,-89.4,990,70,Hurricane,48
1314,Danny,1997,7,18,18,29.7,-89,988,70,Hurricane,48
1315,Danny,1997,7,19,0,29.8,-88.4,984,70,Hurricane,49
1316,Danny,1997,7,19,6,30.1,-88.1,987,65,Hurricane,49
1317,Danny,1997,7,19,12,30.3,-88,984,70,Hurricane,49
1318,Danny,1997,7,19,18,30.4,-87.9,986,65,Hurricane,49
1319,Danny,1997,7,20,0,30.3,-87.6,991,60,Tropical Storm,50
1320,Danny,1997,7,20,6,30.4,-87.5,998,45,Tropical Storm,50
1321,Danny,1997,7,20,12,30.6,-87.4,1001,35,Tropical Storm,50
1322,Danny,1997,7,20,18,30.8,-87.4,1004,30,Tropical Depression,50
1323,Danny,1997,7,21,0,31,-87.5,1006,25,Tropical Depression,51
1324,Danny,1997,7,21,6,31.3,-87.6,1009,20,Tropical Depression,51
1325,Danny,1997,7,21,12,31.7,-87.6,1010,20,Tropical Depression,51
1326,Danny,1997,7,21,18,32.1,-87.2,1011,20,Tropical Depression,51
1327,Danny,1997,7,22,0,32.9,-87.1,1011,20,Tropical Depression,52
1328,Danny,1997,7,22,6,33.2,-86.8,1012,20,Tropical Depression,52
1329,Danny,1997,7,22,12,33.4,-86.6,1013,20,Tropical Depression,52
1330,Danny,1997,7,22,18,33.7,-86.3,1013,20,Tropical Depression,52
1331,Danny,1997,7,23,0,34,-86,1012,20,Tropical Depression,53
1332,Danny,1997,7,23,6,34.1,-85.2,1012,20,Tropical Depression,53
1333,Danny,1997,7,23,12,34.2,-84.5,1012,20,Tropical Depression,53
1334,Danny,1997,7,23,18,34.3,-83.7,1012,20,Tropical Depression,53
1335,Danny,1997,7,24,0,34.4,-82.4,1012,20,Tropical Depression,54
1336,Danny,1997,7,24,6,34.6,-80.7,1010,20,Tropical Depression,54
1337,Danny,1997,7,24,12,35.2,-79.2,1004,30,Tropical Depression,54
1338,Danny,1997,7,24,18,36.4,-76.7,1000,40,Tropical Storm,54
1339,Danny,1997,7,25,0,37.5,-73.5,996,50,Tropical Storm,55
1340,Danny,1997,7,25,6,38.6,-71.6,995,50,Tropical Storm,55
1341,Danny,1997,7,25,12,40,-70.4,995,50,Tropical Storm,55
1342,Danny,1997,7,25,18,40.7,-69.9,994,50,Tropical Storm,55
1343,Danny,1997,7,26,0,40.7,-69.6,995,45,Tropical Storm,56
1344,Danny,1997,7,26,6,40.4,-68,998,45,Extratropical,56
1345,Danny,1997,7,26,12,40.6,-65.6,1003,40,Extratropical,56
1346,Danny,1997,7,26,18,41,-63,1004,40,Extratropical,56
1347,Danny,1997,7,27,0,41.7,-60.4,1004,40,Extratropical,57
1348,Danny,1997,7,27,6,42.8,-56,1004,40,Extratropical,57
1349,Danny,1997,7,27,12,44,-48,1005,30,Extratropical,57
1350,Erika,1997,9,3,6,10.9,-44.1,1006,30,Tropical Depression,95
1351,Erika,1997,9,3,12,11.5,-45.5,1005,30,Tropical Depression,95
1352,Erika,1997,9,3,18,12.3,-47.1,1004,35,Tropical Storm,95
1353,Erika,1997,9,4,0,13.1,-48.5,1002,40,Tropical Storm,96
1354,Erika,1997,9,4,6,13.9,-49.9,1001,50,Tropical Storm,96
1355,Erika,1997,9,4,12,14.6,-51.7,1000,55,Tropical Storm,96
1356,Erika,1997,9,4,18,15.2,-53.7,999,65,Hurricane,96
1357,Erika,1997,9,5,0,15.6,-55.3,998,65,Hurricane,97
1358,Erika,1997,9,5,6,16,-56.4,997,65,Hurricane,97
1359,Erika,1997,9,5,12,16.4,-57.4,996,65,Hurricane,97
1360,Erika,1997,9,5,18,17,-58.3,990,65,Hurricane,97
1361,Erika,1997,9,6,0,17.5,-59.2,988,65,Hurricane,98
1362,Erika,1997,9,6,6,18.1,-60,986,70,Hurricane,98
1363,Erika,1997,9,6,12,18.6,-60.9,982,70,Hurricane,98
1364,Erika,1997,9,6,18,19,-61.7,980,75,Hurricane,98
1365,Erika,1997,9,7,0,19.4,-62.4,979,75,Hurricane,99
1366,Erika,1997,9,7,6,19.7,-62.8,978,75,Hurricane,99
1367,Erika,1997,9,7,12,20.2,-63.1,975,75,Hurricane,99
1368,Erika,1997,9,7,18,20.6,-63.2,970,90,Hurricane,99
1369,Erika,1997,9,8,0,21.2,-63.2,966,95,Hurricane,100
1370,Erika,1997,9,8,6,21.8,-63.2,961,100,Hurricane,100
1371,Erika,1997,9,8,12,22.5,-62.9,957,105,Hurricane,100
1372,Erika,1997,9,8,18,23.2,-62.5,952,110,Hurricane,100
1373,Erika,1997,9,9,0,24.1,-62,948,110,Hurricane,101
1374,Erika,1997,9,9,6,25.2,-61.4,946,110,Hurricane,101
1375,Erika,1997,9,9,12,26.5,-60.8,947,110,Hurricane,101
1376,Erika,1997,9,9,18,27.9,-60.2,951,110,Hurricane,101
1377,Erika,1997,9,10,0,29.3,-59.6,955,105,Hurricane,102
1378,Erika,1997,9,10,6,30.8,-58.9,960,100,Hurricane,102
1379,Erika,1997,9,10,12,32.2,-58.3,965,95,Hurricane,102
1380,Erika,1997,9,10,18,33.6,-57.5,970,90,Hurricane,102
1381,Erika,1997,9,11,0,34.8,-56.4,973,80,Hurricane,103
1382,Erika,1997,9,11,6,35.7,-55.1,977,75,Hurricane,103
1383,Erika,1997,9,11,12,36.4,-53.6,984,70,Hurricane,103
1384,Erika,1997,9,11,18,37.1,-51.9,988,65,Hurricane,103
1385,Erika,1997,9,12,0,37.6,-49.9,990,60,Tropical Storm,104
1386,Erika,1997,9,12,6,38,-48,994,55,Tropical Storm,104
1387,Erika,1997,9,12,12,38.5,-46.2,995,55,Tropical Storm,104
1388,Erika,1997,9,12,18,38.9,-44.9,995,50,Tropical Storm,104
1389,Erika,1997,9,13,0,39,-44,995,45,Tropical Storm,105
1390,Erika,1997,9,13,6,38.9,-43.2,995,45,Tropical Storm,105
1391,Erika,1997,9,13,12,38.5,-42.3,995,45,Tropical Storm,105
1392,Erika,1997,9,13,18,38.1,-41.3,995,45,Tropical Storm,105
1393,Erika,1997,9,14,0,37.8,-40.2,995,45,Tropical Storm,106
1394,Erika,1997,9,14,6,37.6,-39.1,992,50,Tropical Storm,106
1395,Erika,1997,9,14,12,37.6,-37.9,989,55,Tropical Storm,106
1396,Erika,1997,9,14,18,37.8,-36.5,987,55,Tropical Storm,106
1397,Erika,1997,9,15,0,38.2,-35,984,60,Tropical Storm,107
1398,Erika,1997,9,15,6,38.9,-33.4,984,55,Tropical Storm,107
1399,Erika,1997,9,15,12,39.7,-31.7,983,50,Tropical Storm,107
1400,Erika,1997,9,15,18,40.9,-29.9,984,50,Tropical Storm,107
1401,Erika,1997,9,16,0,42.2,-28.2,985,50,Extratropical,108
1402,Erika,1997,9,16,6,43.5,-26.5,987,50,Extratropical,108
1403,Erika,1997,9,16,12,45,-24.5,989,50,Extratropical,108
1404,Erika,1997,9,16,18,46,-22.5,991,55,Extratropical,108
1405,Erika,1997,9,17,0,46.8,-21,993,60,Extratropical,109
1406,Erika,1997,9,17,6,47,-20,994,60,Extratropical,109
1407,Erika,1997,9,17,12,46.5,-19,992,60,Extratropical,109
1408,Erika,1997,9,17,18,46,-20,994,55,Extratropical,109
1409,Erika,1997,9,18,0,47.2,-19.8,996,50,Extratropical,110
1410,Erika,1997,9,18,6,48,-19,998,45,Extratropical,110
1411,Erika,1997,9,18,12,48.5,-18,1000,40,Extratropical,110
1412,Erika,1997,9,18,18,48.8,-17.5,1000,40,Extratropical,110
1413,Erika,1997,9,19,0,48.9,-17,1000,35,Extratropical,111
1414,Erika,1997,9,19,6,48.9,-16.2,1000,30,Extratropical,111
1415,Erika,1997,9,19,12,49,-15.3,1005,30,Extratropical,111
1416,Erika,1997,9,19,18,49,-14,1009,25,Extratropical,111
1417,Fabian,1997,10,4,18,24.2,-64.5,1009,25,Tropical Depression,126
1418,Fabian,1997,10,5,0,24.7,-64.3,1009,25,Tropical Depression,127
1419,Fabian,1997,10,5,6,25.2,-64,1009,25,Tropical Depression,127
1420,Fabian,1997,10,5,12,25.7,-63.5,1007,30,Tropical Depression,127
1421,Fabian,1997,10,5,18,26.3,-63.1,1005,35,Tropical Storm,127
1422,Fabian,1997,10,6,0,26.8,-62.6,1005,35,Tropical Storm,128
1423,Fabian,1997,10,6,6,27.2,-61.9,1005,35,Tropical Storm,128
1424,Fabian,1997,10,6,12,27.7,-61.3,1005,35,Tropical Storm,128
1425,Fabian,1997,10,6,18,28.2,-60.2,1005,35,Tropical Storm,128
1426,Fabian,1997,10,7,0,28.8,-59.1,1005,35,Tropical Storm,129
1427,Fabian,1997,10,7,6,29.2,-57.9,1005,35,Tropical Storm,129
1428,Fabian,1997,10,7,12,29.5,-56.8,1004,35,Tropical Storm,129
1429,Fabian,1997,10,7,18,29.1,-56,1005,35,Tropical Storm,129
1430,Fabian,1997,10,8,0,28.6,-55,1005,35,Tropical Storm,130
1431,Fabian,1997,10,8,6,28.4,-53.4,1005,35,Tropical Storm,130
1432,Fabian,1997,10,8,12,28.7,-51.4,1005,35,Extratropical,130
1433,Fabian,1997,10,8,18,29.2,-48.8,1005,40,Extratropical,130
1434,Grace,1997,10,14,12,20,-68.7,1002,30,Extratropical,136
1435,Grace,1997,10,14,18,20.3,-69.8,1001,30,Extratropical,136
1436,Grace,1997,10,15,0,20.3,-69.6,999,35,Extratropical,137
1437,Grace,1997,10,15,6,20.3,-68.9,999,35,Extratropical,137
1438,Grace,1997,10,15,12,20.6,-68,999,40,Extratropical,137
1439,Grace,1997,10,15,18,20.8,-66.5,999,40,Extratropical,137
1440,Grace,1997,10,16,0,21.2,-64.4,999,40,Tropical Storm,138
1441,Grace,1997,10,16,6,21.6,-61.6,1000,35,Tropical Storm,138
1442,Grace,1997,10,16,12,22.4,-58.8,1000,35,Tropical Storm,138
1443,Grace,1997,10,16,18,23.6,-56.2,1001,35,Tropical Storm,138
1444,Grace,1997,10,17,0,24,-53.6,1002,35,Tropical Storm,139
1445,Grace,1997,10,17,6,24.3,-50.5,1003,35,Tropical Storm,139
1446,Grace,1997,10,17,12,24.5,-47.3,1004,30,Extratropical,139
1447,Alex,1998,7,27,12,11.3,-25.4,1009,25,Tropical Depression,57
1448,Alex,1998,7,27,18,11.7,-27.2,1009,25,Tropical Depression,57
1449,Alex,1998,7,28,0,12.2,-29.2,1009,25,Tropical Depression,58
1450,Alex,1998,7,28,6,12.6,-31.3,1008,25,Tropical Depression,58
1451,Alex,1998,7,28,12,12.9,-33.3,1007,30,Tropical Depression,58
1452,Alex,1998,7,28,18,13.1,-35.1,1006,30,Tropical Depression,58
1453,Alex,1998,7,29,0,13.3,-36.8,1005,35,Tropical Storm,59
1454,Alex,1998,7,29,6,13.5,-38.5,1005,35,Tropical Storm,59
1455,Alex,1998,7,29,12,13.7,-40,1005,35,Tropical Storm,59
1456,Alex,1998,7,29,18,13.9,-41.3,1005,35,Tropical Storm,59
1457,Alex,1998,7,30,0,14.2,-42.6,1005,35,Tropical Storm,60
1458,Alex,1998,7,30,6,14.4,-43.9,1003,40,Tropical Storm,60
1459,Alex,1998,7,30,12,14.7,-45,1003,40,Tropical Storm,60
1460,Alex,1998,7,30,18,15.1,-46.1,1003,45,Tropical Storm,60
1461,Alex,1998,7,31,0,15.4,-47.1,1002,45,Tropical Storm,61
1462,Alex,1998,7,31,6,15.6,-48.1,1003,45,Tropical Storm,61
1463,Alex,1998,7,31,12,15.7,-49.2,1003,45,Tropical Storm,61
1464,Alex,1998,7,31,18,15.8,-50.4,1005,40,Tropical Storm,61
1465,Alex,1998,8,1,0,15.9,-51.7,1007,35,Tropical Storm,62
1466,Alex,1998,8,1,6,16.3,-53.1,1009,35,Tropical Storm,62
1467,Alex,1998,8,1,12,16.9,-54.3,1009,40,Tropical Storm,62
1468,Alex,1998,8,1,18,17.7,-55.4,1012,40,Tropical Storm,62
1469,Alex,1998,8,2,0,18.4,-56.5,1012,35,Tropical Storm,63
1470,Alex,1998,8,2,6,19,-57.7,1012,35,Tropical Storm,63
1471,Alex,1998,8,2,12,19.9,-58.6,1012,35,Tropical Storm,63
1472,Alex,1998,8,2,18,21,-59.3,1014,30,Tropical Depression,63
1473,Bonnie,1998,8,19,12,14.7,-48.1,1009,25,Tropical Depression,80
1474,Bonnie,1998,8,19,18,15.4,-50.1,1009,30,Tropical Depression,80
1475,Bonnie,1998,8,20,0,16.2,-52.2,1009,30,Tropical Depression,81
1476,Bonnie,1998,8,20,6,16.9,-54.7,1008,30,Tropical Depression,81
1477,Bonnie,1998,8,20,12,17.3,-57.3,1007,35,Tropical Storm,81
1478,Bonnie,1998,8,20,18,18.2,-59.6,1006,35,Tropical Storm,81
